Gene_Locus,Unambiguous Insertion Location?,GeneID,Tn_insertion_position(bp),Gene_Length(bp),PAO1_ortholog,Gene_Name,Gene_Description
PA14_03680,Y,GID3002,65,819,PA0282,cysT,sulfate transport protein CysT
PA14_03700,Y,GID2056,986,999,PA0283,sbp,sulfate-binding protein
PA14_03700,Y,GID2056,112,999,PA0283,sbp,sulfate-binding protein
PA14_03720,Y,GID212,328,2283,PA0285,,sensory box GGDEF domain-containing protein
PA14_03730,Y,GID1444,69,1179,PA0286,,fatty acid desaturase
PA14_03730,Y,GID1444,69,1179,PA0286,,fatty acid desaturase
PA14_03730,Y,GID1444,387,1179,PA0286,,fatty acid desaturase
PA14_03760,Y,GID1151,258,1386,PA0287,,sodium:solute symporter
PA14_03760,Y,GID1151,258,1386,PA0287,,sodium:solute symporter
PA14_03760,Y,GID1151,1011,1386,PA0287,,sodium:solute symporter
PA14_03760,Y,GID1151,518,1386,PA0287,,sodium:solute symporter
PA14_03770,Y,GID2226,372,957,PA0288,speB1,agmatinase
PA14_03780,Y,GID2213,353,963,PA0289,,transcriptional regulator
PA14_03790,Y,GID2255,256,972,PA0290,,sensory box GGDEF domain-containing protein
PA14_03800,Y,GID1084,136,1392,PA0291,oprE,anaerobically-induced outer membrane porin OprE precursor
PA14_03810,Y,GID1611,377,1107,PA0292,aguA,agmatine deiminase
PA14_03830,Y,GID2504,175,879,PA0293,aguB,N-carbamoylputrescine amidohydrolase
PA14_03830,Y,GID2504,841,879,PA0293,aguB,N-carbamoylputrescine amidohydrolase
PA14_03840,Y,GID3622,118,666,PA0294,aguR,transcriptional regulator AguR
PA14_03860,Y,GID978,208,1377,PA0296,,glutamine synthetase
PA14_03870,Y,GID3113,226,753,PA0297,spuA,glutamine amidotransferase
PA14_03880,Y,GID1016,7,1359,PA0298,spuB,glutamine synthetase
PA14_03900,Y,GID942,85,1371,PA0299,spuC,aminotransferase
PA14_03920,Y,GID1708,1029,1104,PA0300,spuD,polyamine transport protein
PA14_03920,Y,GID1708,97,1104,PA0300,spuD,polyamine transport protein
PA14_03930,Y,GID1731,95,1098,PA0301,spuE,polyamine transport protein
PA14_03940,Y,GID1632,35,1155,PA0302,spuF,polyamine transport protein PotG
PA14_03940,Y,GID1632,68,1155,PA0302,spuF,polyamine transport protein PotG
PA14_03950,Y,GID2672,185,882,PA0303,spuG,polyamine transport protein PotH
PA14_03960,Y,GID2761,83,870,PA0304,spuH,polyamine transport protein PotI
PA14_03980,Y,GID169,2177,2388,PA0305,,hypothetical protein
PA14_03980,Y,GID169,166,2388,PA0305,,hypothetical protein
PA14_04000,Y,GID1947,61,1053,PA0306,,transcriptional regulator
PA14_04000,Y,GID1947,924,1053,PA0306,,transcriptional regulator
PA14_04010,Y,GID7096,8,504,,,hypothetical protein
PA14_04010,Y,GID7096,142,504,,,hypothetical protein
PA14_04020,Y,GID3700,475,612,PA0307,,hypothetical protein
PA14_04030,Y,GID1911,56,1020,PA0308,,hypothetical protein
PA14_04040,Y,GID3307,62,753,PA0309,,hypothetical protein
PA14_04050,Y,GID3336,61,699,PA0310,,proline hydroxylase
PA14_04070,Y,GID4298,353,495,PA0312,,hypothetical protein
PA14_04080,Y,GID3581,92,693,PA0313,,ABC transporter permease
PA14_04090,Y,GID3188,265,771,PA0314,,ABC transporter substrate-binding protein
PA14_04110,Y,GID1464,95,1230,PA0316,serA,D-3-phosphoglycerate dehydrogenase
PA14_04140,Y,GID946,1326,1395,PA0317,,hypothetical protein
PA14_04140,Y,GID946,277,1395,PA0317,,hypothetical protein
PA14_04150,Y,GID3522,19,666,PA0318,,hypothetical protein
PA14_04150,Y,GID3522,208,666,PA0318,,hypothetical protein
PA14_04160,Y,GID2098,709,990,PA0319,,transcriptional regulator
PA14_04180,Y,GID4983,188,351,PA0320,,hypothetical protein
PA14_04190,Y,GID1854,14,1035,PA0321,,acetylpolyamine aminohydrolase
PA14_04210,Y,GID1117,266,1395,PA0322,,transporter
PA14_04210,Y,GID1117,1327,1395,PA0322,,transporter
PA14_04220,Y,GID1897,103,1044,PA0323,,ABC transporter substrate-binding protein
PA14_04230,Y,GID3138,629,789,PA0324,,ABC transporter permease
PA14_04240,Y,GID2456,519,930,PA0325,,ABC transporter permease
PA14_04250,Y,GID2009,203,1050,PA0326,,ABC transporter ATP-binding protein
PA14_04270,Y,GID2238,401,966,PA0327,,transcriptional regulator
PA14_04290,Y,GID375,13,1944,PA0328,,hypothetical protein
PA14_04300,Y,GID5051,329,333,PA0329,,hypothetical protein
PA14_04320,Y,GID752,162,1515,PA0331,ilvA1,threonine dehydratase
PA14_04330,Y,GID4428,83,468,PA0332,,hypothetical protein
PA14_04340,Y,GID1322,6,1272,PA0333,,hypothetical protein
PA14_04340,Y,GID1322,685,1272,PA0333,,hypothetical protein
PA14_04350,Y,GID7103,10,468,,,integral membrane protein
PA14_04350,Y,GID7103,83,468,,,integral membrane protein
PA14_04350,Y,GID7103,83,468,,,integral membrane protein
PA14_04370,Y,GID1473,94,1242,PA0334,,MFS transporter
PA14_04380,Y,GID3599,128,654,PA0335,,hypothetical protein
PA14_04390,Y,GID4292,385,480,PA0336,ygdP,dinucleoside polyphosphate hydrolase
PA14_04410,Y,GID245,1946,2280,PA0337,ptsP,phosphoenolpyruvate-protein phosphotransferase PtsP
PA14_04410,Y,GID245,1553,2280,PA0337,ptsP,phosphoenolpyruvate-protein phosphotransferase PtsP
PA14_04410,Y,GID245,1553,2280,PA0337,ptsP,phosphoenolpyruvate-protein phosphotransferase PtsP
PA14_04420,Y,GID1608,33,1131,PA0338,,hypothetical protein
PA14_04430,Y,GID3147,77,756,PA0339,,hypothetical protein
PA14_04430,Y,GID3147,77,756,PA0339,,hypothetical protein
PA14_04430,Y,GID3147,420,756,PA0339,,hypothetical protein
PA14_04440,Y,GID3052,16,804,PA0340,,permease
PA14_04440,Y,GID3052,555,804,PA0340,,permease
PA14_04440,Y,GID3052,555,804,PA0340,,permease
PA14_04440,Y,GID3052,555,804,PA0340,,permease
PA14_04490,Y,GID2848,263,798,PA0343,,hypothetical protein
PA14_04490,Y,GID2848,263,798,PA0343,,hypothetical protein
PA14_04490,Y,GID2848,587,798,PA0343,,hypothetical protein
PA14_04510,Y,GID1098,875,1380,PA0344,,hypothetical protein
PA14_04510,Y,GID1098,397,1380,PA0344,,hypothetical protein
PA14_04520,Y,GID1017,792,1386,PA0345,,hypothetical protein
PA14_04530,Y,GID4897,11,363,PA0346,,hypothetical protein
PA14_04550,Y,GID1644,95,1152,PA0347,glpQ,"glycerophosphoryl diester phosphodiesterase, periplasmic"
PA14_04560,Y,GID1862,874,1095,PA0348,,hypothetical protein
PA14_04570,Y,GID1929,203,1041,PA0349,,hypothetical protein
PA14_04610,Y,GID1113,960,1386,PA0352,,transporter
PA14_04630,Y,GID459,275,1839,PA0353,ilvD,dihydroxy-acid dehydratase
PA14_04640,Y,GID1522,70,1197,PA0354,,hypothetical protein
PA14_04650,Y,GID4150,207,540,PA0355,pfpI,protease PfpI
PA14_04660,Y,GID2849,201,825,PA0356,,hypothetical protein
PA14_04670,Y,GID2926,515,813,PA0357,mutM,formamidopyrimidine-DNA glycosylase
PA14_04680,Y,GID3831,558,579,PA0358,,hypothetical protein
PA14_04700,Y,GID2111,547,987,PA0360,,hypothetical protein
PA14_04710,Y,GID7112,100,432,,,hypothetical protein
PA14_04730,Y,GID563,941,1734,PA0361,,gamma-glutamyltranspeptidase
PA14_04730,Y,GID563,1451,1734,PA0361,,gamma-glutamyltranspeptidase
PA14_04780,Y,GID621,667,1596,PA0364,,oxidoreductase
PA14_04790,Y,GID4068,39,549,PA0365,,hypothetical protein
PA14_04810,Y,GID910,349,1431,PA0366,,aldehyde dehydrogenase
PA14_04820,Y,GID3641,557,648,PA0367,,TetR family transcriptional regulator
PA14_04840,Y,GID1920,446,999,PA0368,,hypothetical protein
PA14_04860,Y,GID3752,166,597,PA0370,,methyltransferase
PA14_04870,Y,GID844,646,1488,PA0371,,hypothetical protein
PA14_04870,Y,GID844,1052,1488,PA0371,,hypothetical protein
PA14_04890,Y,GID1003,152,1398,PA0372,,zinc protease
PA14_04920,Y,GID2101,603,1008,PA0375,ftsX,cell division protein FtsX
PA14_04950,Y,GID3175,582,732,PA0378,mtgA,monofunctional biosynthetic peptidoglycan transglycosylase
PA14_04960,Y,GID4882,116,378,PA0379,,hypothetical protein
PA14_04980,Y,GID3057,48,798,PA0381,thiG,thiazole synthase
PA14_05000,Y,GID3455,306,672,PA0382,trmB,tRNA (guanine-N(7)-)-methyltransferase
PA14_05010,Y,GID1018,323,1347,PA0383,,hypothetical protein
PA14_05010,Y,GID1018,1087,1347,PA0383,,hypothetical protein
PA14_05020,Y,GID5287,183,258,PA0384,,hypothetical protein
PA14_05030,Y,GID5066,82,324,PA0385,,hypothetical protein
PA14_05040,Y,GID1573,130,1155,PA0386,,coproporphyrinogen III oxidase
PA14_05050,Y,GID3934,252,594,PA0387,,deoxyribonucleotide triphosphate pyrophosphatase
PA14_05050,Y,GID3934,252,594,PA0387,,deoxyribonucleotide triphosphate pyrophosphatase
PA14_05060,Y,GID4728,94,420,PA0388,,hypothetical protein
PA14_05070,Y,GID3586,258,621,PA0389,,methionine biosynthesis protein
PA14_05080,Y,GID1574,1040,1140,PA0390,metX,homoserine O-acetyltransferase
PA14_05080,Y,GID1574,637,1140,PA0390,metX,homoserine O-acetyltransferase
PA14_05110,Y,GID396,1615,1968,PA0391,,hypothetical protein
PA14_05110,Y,GID396,38,1968,PA0391,,hypothetical protein
PA14_05130,Y,GID3997,28,594,PA0392,,hypothetical protein
PA14_05130,Y,GID3997,53,594,PA0392,,hypothetical protein
PA14_05150,Y,GID3084,3,822,PA0393,proC,pyrroline-5-carboxylate reductase
PA14_05150,Y,GID3084,821,822,PA0393,proC,pyrroline-5-carboxylate reductase
PA14_05160,Y,GID3523,11,693,PA0394,,hypothetical protein
PA14_05160,Y,GID3523,263,693,PA0394,,hypothetical protein
PA14_05160,Y,GID3523,263,693,PA0394,,hypothetical protein
PA14_05180,Y,GID2040,6,1035,PA0395,pilT,twitching motility protein PilT
PA14_05180,Y,GID2040,102,1035,PA0395,pilT,twitching motility protein PilT
PA14_05190,Y,GID1682,155,1149,PA0396,pilU,twitching motility protein PilU
PA14_05200,Y,GID2651,298,900,PA0397,,cation efflux system protein
PA14_05210,Y,GID4605,82,405,PA0398,,hypothetical protein
PA14_05220,Y,GID1061,382,1374,PA0399,,cystathionine beta-synthase
PA14_05230,Y,GID1545,54,1185,PA0400,,cystathionine gamma-lyase
PA14_05230,Y,GID1545,127,1185,PA0400,,cystathionine gamma-lyase
PA14_05250,Y,GID1358,717,1272,PA0401,pyrC,dihydroorotase
PA14_05250,Y,GID1358,1236,1272,PA0401,pyrC,dihydroorotase
PA14_05250,Y,GID1358,717,1272,PA0401,pyrC,dihydroorotase
PA14_05260,Y,GID2156,272,1005,PA0402,pyrB,aspartate carbamoyltransferase
PA14_05260,Y,GID2156,272,1005,PA0402,pyrB,aspartate carbamoyltransferase
PA14_05290,Y,GID3988,290,570,PA0405,,hypothetical protein
PA14_05300,Y,GID2318,9,960,PA0406,,TonB domain-containing protein
PA14_05300,Y,GID2318,658,960,PA0406,,TonB domain-containing protein
PA14_05310,Y,GID2256,292,954,PA0407,gshB,glutathione synthetase
PA14_05310,Y,GID2256,292,954,PA0407,gshB,glutathione synthetase
PA14_05310,Y,GID2256,512,954,PA0407,gshB,glutathione synthetase
PA14_05320,Y,GID4757,199,408,PA0408,pilG,twitching motility protein PilG
PA14_05330,Y,GID4911,10,366,PA0409,pilH,twitching motility protein PilH
PA14_05340,Y,GID4069,237,537,PA0410,pilI,twitching motility protein PilI
PA14_05360,Y,GID407,1641,2049,PA0411,pilJ,twitching motility protein PilJ
PA14_05360,Y,GID407,148,2049,PA0411,pilJ,twitching motility protein PilJ
PA14_05380,Y,GID2543,185,876,PA0412,pilK,methyltransferase PilK
PA14_05390,Y,GID3,20,7431,PA0413,chpA,ChpA
PA14_05400,Y,GID1923,941,1032,PA0414,,methylesterase
PA14_05400,Y,GID1923,941,1032,PA0414,,methylesterase
PA14_05410,Y,GID4384,121,507,PA0415,,chemotaxis protein
PA14_05420,Y,GID3053,638,795,PA0416,,transcriptional regulator
PA14_05440,Y,GID911,6,1416,PA0418,,hypothetical protein
PA14_05440,Y,GID911,276,1416,PA0418,,hypothetical protein
PA14_05450,Y,GID3366,76,723,PA0419,,16S ribosomal RNA methyltransferase RsmE
PA14_05460,Y,GID862,335,1404,PA0420,bioA,adenosylmethionine-8-amino-7-oxononanoate aminotransferase
PA14_05460,Y,GID862,1277,1404,PA0420,bioA,adenosylmethionine-8-amino-7-oxononanoate aminotransferase
PA14_05480,Y,GID807,130,1491,PA0421,,hypothetical protein
PA14_05480,Y,GID807,1304,1491,PA0421,,hypothetical protein
PA14_05500,Y,GID3917,36,570,PA0422,,hypothetical protein
PA14_05510,Y,GID3959,58,576,PA0423,,hypothetical protein
PA14_05530,Y,GID1750,296,1152,PA0425,mexA,RND multidrug efflux membrane fusion protein MexA
PA14_05540,Y,GID60,21,3141,PA0426,mexB,RND multidrug efflux transporter MexB
PA14_05540,Y,GID60,21,3141,PA0426,mexB,RND multidrug efflux transporter MexB
PA14_05540,Y,GID60,230,3141,PA0426,mexB,RND multidrug efflux transporter MexB
PA14_05550,Y,GID943,70,1458,PA0427,oprM,major intrinsic multiple antibiotic resistance efflux outer membrane protein OprM precursor
PA14_05550,Y,GID943,549,1458,PA0427,oprM,major intrinsic multiple antibiotic resistance efflux outer membrane protein OprM precursor
PA14_05560,Y,GID401,305,1920,PA0428,,ATP-dependent RNA helicase
PA14_05560,Y,GID401,1114,1920,PA0428,,ATP-dependent RNA helicase
PA14_05580,Y,GID1751,29,1071,PA0429,,hypothetical protein
PA14_05590,Y,GID2625,151,873,PA0430,metF,"5,10-methylenetetrahydrofolate reductase"
PA14_05600,Y,GID4040,337,555,PA0431,,hypothetical protein
PA14_05600,Y,GID4040,337,555,PA0431,,hypothetical protein
PA14_05620,Y,GID906,1404,1410,PA0432,sahH,S-adenosyl-L-homocysteine hydrolase
PA14_05620,Y,GID906,1077,1410,PA0432,sahH,S-adenosyl-L-homocysteine hydrolase
PA14_05630,Y,GID4559,394,435,PA0433,,hypothetical protein
PA14_05640,Y,GID248,401,2193,PA0434,,hypothetical protein
PA14_05650,Y,GID713,4,1479,PA0435,,hypothetical protein
PA14_05650,Y,GID713,485,1479,PA0435,,hypothetical protein
PA14_05660,Y,GID3721,258,621,PA0436,,transcriptional regulator
PA14_05690,Y,GID1256,755,1272,PA0437,codA,cytosine deaminase
PA14_05700,Y,GID1428,855,1251,PA0438,codB,cytosine permease
PA14_05700,Y,GID1428,19,1251,PA0438,codB,cytosine permease
PA14_05700,Y,GID1428,259,1251,PA0438,codB,cytosine permease
PA14_05740,Y,GID1136,1003,1278,PA0439,,dihydropyrimidine dehydrogenase
PA14_05740,Y,GID1136,973,1278,PA0439,,dihydropyrimidine dehydrogenase
PA14_05750,Y,GID1069,913,1368,PA0440,,oxidoreductase
PA14_05750,Y,GID1069,127,1368,PA0440,,oxidoreductase
PA14_05770,Y,GID819,463,1440,PA0441,dhT,phenylhydantoinase
PA14_05790,Y,GID763,184,1491,PA0443,,transporter
PA14_05790,Y,GID763,1385,1491,PA0443,,transporter
PA14_05810,Y,GID1210,1012,1284,PA0444,amaB,allantoate amidohydrolase
PA14_05810,Y,GID1210,583,1284,PA0444,amaB,allantoate amidohydrolase
PA14_05820,Y,GID1402,197,1224,PA0446,,hypothetical protein
PA14_05840,Y,GID1479,239,1182,PA0447,gcdH,glutaryl-CoA dehydrogenase
PA14_05840,Y,GID1479,1112,1182,PA0447,gcdH,glutaryl-CoA dehydrogenase
PA14_05850,Y,GID2467,206,909,PA0448,,LysR family transcriptional regulator
PA14_05860,Y,GID4955,107,405,,,hypothetical protein
PA14_05870,Y,GID665,291,1623,PA0450,,phosphate transporter
PA14_05880,Y,GID1292,307,1332,PA0451,,membrane-bound protease
PA14_05890,Y,GID3148,85,795,PA0452,,stomatin-like protein
PA14_05910,Y,GID5009,230,732,,,periplasmic transport system
PA14_05920,Y,GID268,562,2202,PA0454,,hypothetical protein
PA14_05950,Y,GID1099,208,1377,PA0455,dbpA,ATP-dependent RNA helicase DbpA
PA14_05960,Y,GID5392,24,210,PA0456,,cold-shock protein
PA14_05990,Y,GID962,332,1434,PA0458,,EmrB/QacA family drug resistance transporter
PA14_06000,Y,GID163,311,2553,PA0459,,ClpA/B protease ATP binding subunit
PA14_06010,Y,GID4041,128,579,PA0460,,hypothetical protein
PA14_06030,Y,GID2446,389,888,PA0461,,acyltransferase
PA14_06040,Y,GID3419,156,705,PA0462,,hypothetical protein
PA14_06060,Y,GID3524,55,690,PA0463,creB,DNA-binding response regulator CreB
PA14_06070,Y,GID974,327,1425,PA0464,creC,sensory histidine kinase CreC
PA14_06080,Y,GID1135,20,1359,PA0465,creD,hypothetical protein
PA14_06120,Y,GID3761,15,621,PA0467,,hypothetical protein
PA14_06130,Y,GID2167,147,951,PA0468,,hypothetical protein
PA14_06130,Y,GID2167,467,951,PA0468,,hypothetical protein
PA14_06160,Y,GID186,2345,2394,PA0470,,hydroxamate-type ferrisiderophore receptor
PA14_06160,Y,GID186,815,2394,PA0470,,hydroxamate-type ferrisiderophore receptor
PA14_06160,Y,GID186,1127,2394,PA0470,,hydroxamate-type ferrisiderophore receptor
PA14_06180,Y,GID4235,254,519,PA0472,,RNA polymerase sigma factor
PA14_06190,Y,GID3189,32,750,PA0473,,glutathione S-transferase
PA14_06200,Y,GID4711,197,405,PA0474,,hypothetical protein
PA14_06210,Y,GID4049,130,570,PA0475,,transcriptional regulator
PA14_06230,Y,GID554,866,1728,PA0476,,permease
PA14_06240,Y,GID2418,586,927,PA0477,,LysR family transcriptional regulator
PA14_06250,Y,GID4361,194,477,PA0478,,GNAT family acetyltransferase
PA14_06260,Y,GID2424,883,939,PA0479,,LysR family transcriptional regulator
PA14_06280,Y,GID4354,149,444,PA0481,,hypothetical protein
PA14_06290,Y,GID265,152,2178,PA0482,glcB,malate synthase G
PA14_06300,Y,GID4594,136,444,PA0483,,GNAT family acetyltransferase
PA14_06310,Y,GID4262,9,516,PA0484,,ACT domain-containing protein
PA14_06320,Y,GID2468,28,897,PA0485,,hypothetical protein
PA14_06320,Y,GID2468,269,897,PA0485,,hypothetical protein
PA14_06330,Y,GID2070,116,975,PA0486,,serine/threonine protein kinase
PA14_06340,Y,GID3314,120,759,PA0487,,molybdenum transport regulator
PA14_06390,Y,GID5180,200,294,PA0490,,hypothetical protein
PA14_06390,Y,GID5180,195,294,PA0490,,hypothetical protein
PA14_06400,Y,GID2439,221,927,PA0491,,LysR family transcriptional regulator
PA14_06400,Y,GID2439,877,927,PA0491,,LysR family transcriptional regulator
PA14_06420,Y,GID3176,272,759,PA0492,,hypothetical protein
PA14_06420,Y,GID3176,434,759,PA0492,,hypothetical protein
PA14_06430,Y,GID5322,13,249,PA0493,,hypothetical protein
PA14_06450,Y,GID1091,601,1377,PA0494,,acetyl-CoA carboxylase biotin carboxylase subunit
PA14_06460,Y,GID2618,415,879,PA0495,,hypothetical protein
PA14_06480,Y,GID2180,270,978,PA0496,,hydrolase
PA14_06480,Y,GID2180,934,978,PA0496,,hydrolase
PA14_06500,Y,GID1906,191,1059,PA0500,bioB,biotin synthase
PA14_06510,Y,GID1530,784,1206,PA0501,bioF,8-amino-7-oxononanoate synthase
PA14_06510,Y,GID1530,1162,1206,PA0501,bioF,8-amino-7-oxononanoate synthase
PA14_06540,Y,GID2882,788,825,PA0503,,biotin synthesis protein BioC
PA14_06570,Y,GID3613,612,687,PA0504,bioD,dithiobiotin synthetase
PA14_06600,Y,GID462,448,1806,PA0506,,acyl-CoA dehydrogenase
PA14_06600,Y,GID462,1601,1806,PA0506,,acyl-CoA dehydrogenase
PA14_06620,Y,GID470,73,1797,PA0507,,acyl-CoA dehydrogenase
PA14_06620,Y,GID470,1696,1797,PA0507,,acyl-CoA dehydrogenase
PA14_06640,Y,GID501,1672,1779,PA0508,,acyl-CoA dehydrogenase
PA14_06640,Y,GID501,465,1779,PA0508,,acyl-CoA dehydrogenase
PA14_06650,Y,GID753,537,1482,PA0509,nirN,c-type cytochrome
PA14_06660,Y,GID2839,422,840,PA0510,nirE,uroporphyrin-III c-methyltransferase
PA14_06670,Y,GID1499,19,1164,PA0511,nirJ,heme d1 biosynthesis protein NirJ
PA14_06680,Y,GID4199,44,516,PA0512,nirH,hypothetical protein
PA14_06690,Y,GID4526,415,444,PA0513,nirG,transcriptional regulator
PA14_06700,Y,GID4106,340,525,PA0514,nirL,heme d1 biosynthesis protein NirL
PA14_06710,Y,GID4537,281,453,PA0515,,transcriptional regulator
PA14_06720,Y,GID1482,228,1179,PA0516,nirF,heme d1 biosynthesis protein NirF
PA14_06750,Y,GID535,621,1707,PA0519,nirS,nitrite reductase
PA14_06750,Y,GID535,298,1707,PA0519,nirS,nitrite reductase
PA14_06770,Y,GID3033,425,783,PA0520,nirQ,regulatory protein NirQ
PA14_06770,Y,GID3033,130,783,PA0520,nirQ,regulatory protein NirQ
PA14_06790,Y,GID4078,426,528,PA0521,,cytochrome c oxidase subunit
PA14_06830,Y,GID921,1058,1398,PA0524,norB,nitric-oxide reductase subunit B
PA14_06830,Y,GID921,121,1398,PA0524,norB,nitric-oxide reductase subunit B
PA14_06840,Y,GID453,822,1839,PA0525,,dinitrification protein NorD
PA14_06870,Y,GID3525,167,684,PA0527,dnr,transcriptional regulator Dnr
PA14_06880,Y,GID2718,322,879,PA0528,,LysR family transcriptional regulator
PA14_06890,Y,GID3157,199,702,PA0529,,hypothetical protein
PA14_06930,Y,GID3237,458,717,PA0531,,glutamine amidotransferase
PA14_06940,Y,GID4170,154,507,PA0532,,hypothetical protein
PA14_06950,Y,GID814,15,1491,PA0533,,LuxR family transcriptional regulator
PA14_06950,Y,GID814,15,1491,PA0533,,LuxR family transcriptional regulator
PA14_06950,Y,GID814,494,1491,PA0533,,LuxR family transcriptional regulator
PA14_06960,Y,GID1118,174,1290,PA0534,,hypothetical protein
PA14_06980,Y,GID2048,667,1026,PA0536,,hypothetical protein
PA14_06990,Y,GID3896,113,609,PA0537,,hypothetical protein
PA14_07000,Y,GID4236,345,510,PA0538,dsbB,disulfide bond formation protein
PA14_07010,Y,GID2840,37,831,PA0539,,hypothetical protein
PA14_07010,Y,GID2840,514,831,PA0539,,hypothetical protein
PA14_07010,Y,GID2840,514,831,PA0539,,hypothetical protein
PA14_07020,Y,GID4799,86,387,PA0540,,hypothetical protein
PA14_07050,Y,GID2190,97,969,PA0543,,hypothetical protein
PA14_07060,Y,GID3090,187,744,PA0544,,hypothetical protein
PA14_07070,Y,GID1163,1033,1305,PA0545,,hypothetical protein
PA14_07110,Y,GID2126,238,1002,PA0547,,ArsR family transcriptional regulator
PA14_07140,Y,GID1790,301,1065,PA0549,,hypothetical protein
PA14_07150,Y,GID2866,35,798,PA0550,,hypothetical protein
PA14_07170,Y,GID1869,996,1062,PA0551,epd,D-erythrose 4-phosphate dehydrogenase
PA14_07170,Y,GID1869,539,1062,PA0551,epd,D-erythrose 4-phosphate dehydrogenase
PA14_07200,Y,GID5405,182,201,PA0553,,hypothetical protein
PA14_07210,Y,GID4949,241,342,PA0554,,hypothetical protein
PA14_07210,Y,GID4949,8,342,PA0554,,hypothetical protein
PA14_07240,Y,GID4369,397,483,PA0556,,hypothetical protein
PA14_07250,Y,GID3474,38,657,PA0557,,hypothetical protein
PA14_07260,Y,GID3149,11,768,PA0558,,hypothetical protein
PA14_07280,Y,GID1483,1082,1179,PA0559,,hypothetical protein
PA14_07280,Y,GID1483,277,1179,PA0559,,hypothetical protein
PA14_07290,Y,GID4333,149,489,PA0560,,hypothetical protein
PA14_07300,Y,GID1633,167,1155,PA0561,,hypothetical protein
PA14_07310,Y,GID3627,591,675,PA0562,,hydrolase
PA14_07330,Y,GID4922,286,354,PA0563,,hypothetical protein
PA14_07340,Y,GID2490,69,912,PA0564,,transcriptional regulator
PA14_07360,Y,GID4242,222,516,PA0566,,hypothetical protein
PA14_07370,Y,GID5487,113,159,PA0567,,hypothetical protein
PA14_07380,Y,GID4385,111,459,PA0568,,hypothetical protein
PA14_07400,Y,GID4334,126,471,PA0569,,hypothetical protein
PA14_07430,Y,GID93,335,2772,PA0572,,hypothetical protein
PA14_07440,Y,GID4969,282,336,PA0573,,hypothetical protein
PA14_07450,Y,GID1806,417,1122,PA0574,PA0574,hypothetical protein
PA14_07480,Y,GID7177,158,1686,,,reverse transcriptase
PA14_07500,Y,GID30,335,3738,PA0575,,hypothetical protein
PA14_07500,Y,GID30,3425,3738,PA0575,,hypothetical protein
PA14_07500,Y,GID30,3425,3738,PA0575,,hypothetical protein
PA14_07530,Y,GID333,1958,1995,PA0577,dnaG,DNA primase
PA14_07560,Y,GID5399,211,216,PA0579,rpsU,30S ribosomal protein S21
PA14_07580,Y,GID4000,287,570,PA0581,,glycerol-3-phosphate acyltransferase PlsY
PA14_07600,Y,GID4079,20,543,PA0583,,2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase
PA14_07620,Y,GID1403,321,1233,PA0584,cca,multifunctional tRNA nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase/phosphatase
PA14_07630,Y,GID4251,245,507,PA0585,,hypothetical protein
PA14_07650,Y,GID634,110,1554,PA0586,,SpoVR family protein
PA14_07650,Y,GID634,1277,1554,PA0586,,SpoVR family protein
PA14_07660,Y,GID1273,1115,1272,PA0587,,hypothetical protein
PA14_07660,Y,GID1273,8,1272,PA0587,,hypothetical protein
PA14_07680,Y,GID389,482,1923,PA0588,,hypothetical protein
PA14_07690,Y,GID5028,197,333,PA0589,glpE,thiosulfate sulfurtransferase
PA14_07700,Y,GID2604,11,852,PA0590,apaH,diadenosine tetraphosphatase
PA14_07710,Y,GID4828,94,381,PA0591,apaG,ApaG protein
PA14_07710,Y,GID4828,299,381,PA0591,apaG,ApaG protein
PA14_07730,Y,GID2945,14,807,PA0592,ksgA,dimethyladenosine transferase
PA14_07740,Y,GID2135,157,987,PA0593,pdxA,4-hydroxythreonine-4-phosphate dehydrogenase
PA14_07740,Y,GID2135,821,987,PA0593,pdxA,4-hydroxythreonine-4-phosphate dehydrogenase
PA14_07770,Y,GID88,2702,2775,PA0595,ostA,organic solvent tolerance protein OstA
PA14_07780,Y,GID1937,139,1017,PA0596,,hypothetical protein
PA14_07790,Y,GID3463,497,675,PA0597,,nucleotidyl transferase
PA14_07800,Y,GID3232,16,759,PA0598,,hypothetical protein
PA14_07800,Y,GID3232,384,759,PA0598,,hypothetical protein
PA14_07810,Y,GID1921,282,1062,PA0599,,hypothetical protein
